# file: Allelelist_history.txt
# date: 2025-12-10
# version: IPD-KIR 2.15.0
# origin: https://github.com/ANHIG/IPDKIR/Allelelist_history.txt
# repository: https://raw.githubusercontent.com/ANHIG/IPDKIR/Latest/Allelelist_history.txt
# author: IPD Team (ipdsubs@anthonynolan.org)
KIR_ID,2150,2140,2130,2120,2110,2100,2090,2080,2071,2070,2060,2050,2040,2030,2020,2010,2001,2000,1040,1030,1021,1020,1011,1010,1000
KIR00302,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,KIR2DS2*0010102,NA,NA,NA,NA,NA,NA,NA
KIR00303,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,KIR3DL3*0030102,NA,NA,NA,NA,NA,NA,NA
KIR00309,KIR3DP1*007,KIR3DP1*007,KIR3DP1*007,KIR3DP1*007,KIR3DP1*007,KIR3DP1*007,KIR3DP1*007,KIR3DP1*007,KIR3DP1*007,KIR3DP1*007,KIR3DP1*007,KIR3DP1*007,KIR3DP1*007,KIR3DP1*007,KIR3DP1*007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00310,KIR3DL1*061,KIR3DL1*061,KIR3DL1*061,KIR3DL1*061,KIR3DL1*061,KIR3DL1*061,KIR3DL1*061,KIR3DL1*061,KIR3DL1*061,KIR3DL1*061,KIR3DL1*061,KIR3DL1*061,KIR3DL1*061,KIR3DL1*061,KIR3DL1*061,KIR3DL1*061,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00311,KIR3DL1*05901,KIR3DL1*05901,KIR3DL1*05901,KIR3DL1*05901,KIR3DL1*05901,KIR3DL1*05901,KIR3DL1*05901,KIR3DL1*05901,KIR3DL1*05901,KIR3DL1*05901,KIR3DL1*059,KIR3DL1*059,KIR3DL1*059,KIR3DL1*059,KIR3DL1*059,KIR3DL1*059,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00312,KIR3DL1*060,KIR3DL1*060,KIR3DL1*060,KIR3DL1*060,KIR3DL1*060,KIR3DL1*060,KIR3DL1*060,KIR3DL1*060,KIR3DL1*060,KIR3DL1*060,KIR3DL1*060,KIR3DL1*060,KIR3DL1*060,KIR3DL1*060,KIR3DL1*060,KIR3DL1*060,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00313,KIR2DL3*008N,KIR2DL3*008N,KIR2DL3*008N,KIR2DL3*008N,KIR2DL3*008N,KIR2DL3*008N,KIR2DL3*008N,KIR2DL3*008N,KIR2DL3*008N,KIR2DL3*008N,KIR2DL3*008N,KIR2DL3*008N,KIR2DL3*008N,KIR2DL3*008N,KIR2DL3*008N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00314,KIR2DL3*009,KIR2DL3*009,KIR2DL3*009,KIR2DL3*009,KIR2DL3*009,KIR2DL3*009,KIR2DL3*009,KIR2DL3*009,KIR2DL3*009,KIR2DL3*009,KIR2DL3*009,KIR2DL3*009,KIR2DL3*009,KIR2DL3*009,KIR2DL3*009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00315,KIR2DS4*010,KIR2DS4*010,KIR2DS4*010,KIR2DS4*010,KIR2DS4*010,KIR2DS4*010,KIR2DS4*010,KIR2DS4*010,KIR2DS4*010,KIR2DS4*010,KIR2DS4*010,KIR2DS4*010,KIR2DS4*010,KIR2DS4*010,KIR2DS4*010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00316,KIR2DL2*0030102,KIR2DL2*0030102,KIR2DL2*0030102,KIR2DL2*0030102,KIR2DL2*0030102,KIR2DL2*0030102,KIR2DL2*0030102,KIR2DL2*0030102,KIR2DL2*0030102,KIR2DL2*0030102,KIR2DL2*0030102,KIR2DL2*0030102,KIR2DL2*0030102,KIR2DL2*0030102,KIR2DL2*0030102,KIR2DL2*0030102,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00317,KIR3DL2*0010301,KIR3DL2*0010301,KIR3DL2*0010301,KIR3DL2*0010301,KIR3DL2*0010301,KIR3DL2*0010301,KIR3DL2*0010301,KIR3DL2*0010301,KIR3DL2*0010301,KIR3DL2*0010301,KIR3DL2*0010301,KIR3DL2*0010301,KIR3DL2*0010301,KIR3DL2*0010301,KIR3DL2*0010301,KIR3DL2*00103,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00318,KIR2DS4*0030102,KIR2DS4*0030102,KIR2DS4*0030102,KIR2DS4*0030102,KIR2DS4*0030102,KIR2DS4*0030102,KIR2DS4*0030102,KIR2DS4*0030102,KIR2DS4*0030102,KIR2DS4*0030102,KIR2DS4*0030102,KIR2DS4*0030102,KIR2DS4*0030102,KIR2DS4*0030102,KIR2DS4*0030102,KIR2DS4*0030102,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00319,KIR2DS5*009,KIR2DS5*009,KIR2DS5*009,KIR2DS5*009,KIR2DS5*009,KIR2DS5*009,KIR2DS5*009,KIR2DS5*009,KIR2DS5*009,KIR2DS5*009,KIR2DS5*009,KIR2DS5*009,KIR2DS5*009,KIR2DS5*009,KIR2DS5*009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00320,KIR2DS4*01101,KIR2DS4*01101,KIR2DS4*01101,KIR2DS4*01101,KIR2DS4*01101,KIR2DS4*01101,KIR2DS4*01101,KIR2DS4*01101,KIR2DS4*01101,KIR2DS4*01101,KIR2DS4*01101,KIR2DS4*01101,KIR2DS4*01101,KIR2DS4*01101,KIR2DS4*01101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00321,KIR2DS3*00105,KIR2DS3*00105,KIR2DS3*00105,KIR2DS3*00105,KIR2DS3*00105,KIR2DS3*00105,KIR2DS3*00105,KIR2DS3*00105,KIR2DS3*00105,KIR2DS3*00105,KIR2DS3*00105,KIR2DS3*00105,KIR2DS3*00105,KIR2DS3*00105,KIR2DS3*00105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00322,KIR2DS3*00106,KIR2DS3*00106,KIR2DS3*00106,KIR2DS3*00106,KIR2DS3*00106,KIR2DS3*00106,KIR2DS3*00106,KIR2DS3*00106,KIR2DS3*00106,KIR2DS3*00106,KIR2DS3*00106,KIR2DS3*00106,KIR2DS3*00106,KIR2DS3*00106,KIR2DS3*00106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00323,KIR2DS4*012,KIR2DS4*012,KIR2DS4*012,KIR2DS4*012,KIR2DS4*012,KIR2DS4*012,KIR2DS4*012,KIR2DS4*012,KIR2DS4*012,KIR2DS4*012,KIR2DS4*012,KIR2DS4*012,KIR2DS4*012,KIR2DS4*012,KIR2DS4*012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00324,KIR2DL2*00102,KIR2DL2*00102,KIR2DL2*00102,KIR2DL2*00102,KIR2DL2*00102,KIR2DL2*00102,KIR2DL2*00102,KIR2DL2*00102,KIR2DL2*00102,KIR2DL2*00102,KIR2DL2*00102,KIR2DL2*00102,KIR2DL2*00102,KIR2DL2*00102,KIR2DL2*00102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00325,KIR2DL2*00601,KIR2DL2*00601,KIR2DL2*00601,KIR2DL2*00601,KIR2DL2*00601,KIR2DL2*00601,KIR2DL2*00601,KIR2DL2*00601,KIR2DL2*00601,KIR2DL2*00601,KIR2DL2*00601,KIR2DL2*00601,KIR2DL2*00601,KIR2DL2*00601,KIR2DL2*00601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00326,KIR2DL2*00602,KIR2DL2*00602,KIR2DL2*00602,KIR2DL2*00602,KIR2DL2*00602,KIR2DL2*00602,KIR2DL2*00602,KIR2DL2*00602,KIR2DL2*00602,KIR2DL2*00602,KIR2DL2*00602,KIR2DL2*00602,KIR2DL2*00602,KIR2DL2*00602,KIR2DL2*00602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00327,KIR2DS4*00104,KIR2DS4*00104,KIR2DS4*00104,KIR2DS4*00104,KIR2DS4*00104,KIR2DS4*00104,KIR2DS4*00104,KIR2DS4*00104,KIR2DS4*00104,KIR2DS4*00104,KIR2DS4*00104,KIR2DS4*00104,KIR2DS4*00104,KIR2DS4*00104,KIR2DS4*00104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00328,KIR2DL2*007,KIR2DL2*007,KIR2DL2*007,KIR2DL2*007,KIR2DL2*007,KIR2DL2*007,KIR2DL2*007,KIR2DL2*007,KIR2DL2*007,KIR2DL2*007,KIR2DL2*007,KIR2DL2*007,KIR2DL2*007,KIR2DL2*007,KIR2DL2*007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00329,KIR2DL1*01101,KIR2DL1*01101,KIR2DL1*01101,KIR2DL1*01101,KIR2DL1*01101,KIR2DL1*01101,KIR2DL1*01101,KIR2DL1*01101,KIR2DL1*01101,KIR2DL1*01101,KIR2DL1*01101,KIR2DL1*01101,KIR2DL1*01101,KIR2DL1*01101,KIR2DL1*01101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00330,KIR2DL1*00403,KIR2DL1*00403,KIR2DL1*00403,KIR2DL1*00403,KIR2DL1*00403,KIR2DL1*00403,KIR2DL1*00403,KIR2DL1*00403,KIR2DL1*00403,KIR2DL1*00403,KIR2DL1*00403,KIR2DL1*00403,KIR2DL1*00403,KIR2DL1*00403,KIR2DL1*00403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00331,KIR2DL1*01201,KIR2DL1*01201,KIR2DL1*01201,KIR2DL1*01201,KIR2DL1*01201,KIR2DL1*01201,KIR2DL1*01201,KIR2DL1*01201,KIR2DL1*01201,KIR2DL1*01201,KIR2DL1*01201,KIR2DL1*01201,KIR2DL1*01201,KIR2DL1*01201,KIR2DL1*01201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00332,KIR2DL1*013N,KIR2DL1*013N,KIR2DL1*013N,KIR2DL1*013N,KIR2DL1*013N,KIR2DL1*013N,KIR2DL1*013N,KIR2DL1*013N,KIR2DL1*013N,KIR2DL1*013N,KIR2DL1*013N,KIR2DL1*013N,KIR2DL1*013N,KIR2DL1*013N,KIR2DL1*013N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00333,KIR2DL1*014,KIR2DL1*014,KIR2DL1*014,KIR2DL1*014,KIR2DL1*014,KIR2DL1*014,KIR2DL1*014,KIR2DL1*014,KIR2DL1*014,KIR2DL1*014,KIR2DL1*014,KIR2DL1*014,KIR2DL1*014,KIR2DL1*014,KIR2DL1*014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00334,KIR2DL1*015,KIR2DL1*015,KIR2DL1*015,KIR2DL1*015,KIR2DL1*015,KIR2DL1*015,KIR2DL1*015,KIR2DL1*015,KIR2DL1*015,KIR2DL1*015,KIR2DL1*015,KIR2DL1*015,KIR2DL1*015,KIR2DL1*015,KIR2DL1*015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00335,KIR2DL2*0030103,KIR2DL2*0030103,KIR2DL2*0030103,KIR2DL2*0030103,KIR2DL2*0030103,KIR2DL2*0030103,KIR2DL2*0030103,KIR2DL2*0030103,KIR2DL2*0030103,KIR2DL2*0030103,KIR2DL2*0030103,KIR2DL2*0030103,KIR2DL2*0030103,KIR2DL2*0030103,KIR2DL2*0030103,KIR2DL2*0030103,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00336,KIR2DS2*0010104,KIR2DS2*0010104,KIR2DS2*0010104,KIR2DS2*0010104,KIR2DS2*0010104,KIR2DS2*0010104,KIR2DS2*0010104,KIR2DS2*0010104,KIR2DS2*0010104,KIR2DS2*0010104,KIR2DS2*0010104,KIR2DS2*0010104,KIR2DS2*0010104,KIR2DS2*0010104,KIR2DS2*0010104,KIR2DS2*0010104,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00337,KIR2DS2*00601,KIR2DS2*00601,KIR2DS2*00601,KIR2DS2*00601,KIR2DS2*00601,KIR2DS2*00601,KIR2DS2*006,KIR2DS2*006,KIR2DS2*006,KIR2DS2*006,KIR2DS2*006,KIR2DS2*006,KIR2DS2*006,KIR2DS2*006,KIR2DS2*006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00338,KIR2DS4*013,KIR2DS4*013,KIR2DS4*013,KIR2DS4*013,KIR2DS4*013,KIR2DS4*013,KIR2DS4*013,KIR2DS4*013,KIR2DS4*013,KIR2DS4*013,KIR2DS4*013,KIR2DS4*013,KIR2DS4*013,KIR2DS4*013,KIR2DS4*013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00339,KIR2DS5*00802,KIR2DS5*00802,KIR2DS5*00802,KIR2DS5*00802,KIR2DS5*00802,KIR2DS5*00802,KIR2DS5*00802,KIR2DS5*00802,KIR2DS5*00802,KIR2DS5*00802,KIR2DS5*00802,KIR2DS5*00802,KIR2DS5*00802,KIR2DS5*00802,KIR2DS5*00802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00340,KIR2DS4*014,KIR2DS4*014,KIR2DS4*014,KIR2DS4*014,KIR2DS4*014,KIR2DS4*014,KIR2DS4*014,KIR2DS4*014,KIR2DS4*014,KIR2DS4*014,KIR2DS4*014,KIR2DS4*014,KIR2DS4*014,KIR2DS4*014,KIR2DS4*014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00341,KIR2DS4*01102,KIR2DS4*01102,KIR2DS4*01102,KIR2DS4*01102,KIR2DS4*01102,KIR2DS4*01102,KIR2DS4*01102,KIR2DS4*01102,KIR2DS4*01102,KIR2DS4*01102,KIR2DS4*01102,KIR2DS4*01102,KIR2DS4*01102,KIR2DS4*01102,KIR2DS4*01102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00342,KIR2DS4*015,KIR2DS4*015,KIR2DS4*015,KIR2DS4*015,KIR2DS4*015,KIR2DS4*015,KIR2DS4*015,KIR2DS4*015,KIR2DS4*015,KIR2DS4*015,KIR2DS4*015,KIR2DS4*015,KIR2DS4*015,KIR2DS4*015,KIR2DS4*015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00343,KIR3DL2*035,KIR3DL2*035,KIR3DL2*035,KIR3DL2*035,KIR3DL2*035,KIR3DL2*035,KIR3DL2*035,KIR3DL2*035,KIR3DL2*035,KIR3DL2*035,KIR3DL2*035,KIR3DL2*035,KIR3DL2*035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00344,KIR3DL2*036,KIR3DL2*036,KIR3DL2*036,KIR3DL2*036,KIR3DL2*036,KIR3DL2*036,KIR3DL2*036,KIR3DL2*036,KIR3DL2*036,KIR3DL2*036,KIR3DL2*036,KIR3DL2*036,KIR3DL2*036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00345,KIR3DL2*037,KIR3DL2*037,KIR3DL2*037,KIR3DL2*037,KIR3DL2*037,KIR3DL2*037,KIR3DL2*037,KIR3DL2*037,KIR3DL2*037,KIR3DL2*037,KIR3DL2*037,KIR3DL2*037,KIR3DL2*037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00346,KIR3DL2*038,KIR3DL2*038,KIR3DL2*038,KIR3DL2*038,KIR3DL2*038,KIR3DL2*038,KIR3DL2*038,KIR3DL2*038,KIR3DL2*038,KIR3DL2*038,KIR3DL2*038,KIR3DL2*038,KIR3DL2*038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00347,KIR3DL2*039,KIR3DL2*039,KIR3DL2*039,KIR3DL2*039,KIR3DL2*039,KIR3DL2*039,KIR3DL2*039,KIR3DL2*039,KIR3DL2*039,KIR3DL2*039,KIR3DL2*039,KIR3DL2*039,KIR3DL2*039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00348,KIR3DL2*040,KIR3DL2*040,KIR3DL2*040,KIR3DL2*040,KIR3DL2*040,KIR3DL2*040,KIR3DL2*040,KIR3DL2*040,KIR3DL2*040,KIR3DL2*040,KIR3DL2*040,KIR3DL2*040,KIR3DL2*040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00349,KIR2DL1*016,KIR2DL1*016,KIR2DL1*016,KIR2DL1*016,KIR2DL1*016,KIR2DL1*016,KIR2DL1*016,KIR2DL1*016,KIR2DL1*016,KIR2DL1*016,KIR2DL1*016,KIR2DL1*016,KIR2DL1*016,KIR2DL1*016,KIR2DL1*016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00350,KIR2DL1*017,KIR2DL1*017,KIR2DL1*017,KIR2DL1*017,KIR2DL1*017,KIR2DL1*017,KIR2DL1*017,KIR2DL1*017,KIR2DL1*017,KIR2DL1*017,KIR2DL1*017,KIR2DL1*017,KIR2DL1*017,KIR2DL1*017,KIR2DL1*017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00351,KIR2DL1*018,KIR2DL1*018,KIR2DL1*018,KIR2DL1*018,KIR2DL1*018,KIR2DL1*018,KIR2DL1*018,KIR2DL1*018,KIR2DL1*018,KIR2DL1*018,KIR2DL1*018,KIR2DL1*018,KIR2DL1*018,KIR2DL1*018,KIR2DL1*018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00352,KIR2DL1*019,KIR2DL1*019,KIR2DL1*019,KIR2DL1*019,KIR2DL1*019,KIR2DL1*019,KIR2DL1*019,KIR2DL1*019,KIR2DL1*019,KIR2DL1*019,KIR2DL1*019,KIR2DL1*019,KIR2DL1*019,KIR2DL1*019,KIR2DL1*019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00379,KIR3DL3*032,KIR3DL3*032,KIR3DL3*032,KIR3DL3*032,KIR3DL3*032,KIR3DL3*032,KIR3DL3*032,KIR3DL3*032,KIR3DL3*032,KIR3DL3*032,KIR3DL3*032,KIR3DL3*032,KIR3DL3*032,KIR3DL3*032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00380,KIR3DL3*033,KIR3DL3*033,KIR3DL3*033,KIR3DL3*033,KIR3DL3*033,KIR3DL3*033,KIR3DL3*033,KIR3DL3*033,KIR3DL3*033,KIR3DL3*033,KIR3DL3*033,KIR3DL3*033,KIR3DL3*033,KIR3DL3*033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00381,KIR3DL3*01406,KIR3DL3*01406,KIR3DL3*01406,KIR3DL3*01406,KIR3DL3*01406,KIR3DL3*01406,KIR3DL3*01406,KIR3DL3*01406,KIR3DL3*01406,KIR3DL3*01406,KIR3DL3*01406,KIR3DL3*01406,KIR3DL3*01406,KIR3DL3*01406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00382,KIR3DL3*00903,KIR3DL3*00903,KIR3DL3*00903,KIR3DL3*00903,KIR3DL3*00903,KIR3DL3*00903,KIR3DL3*00903,KIR3DL3*00903,KIR3DL3*00903,KIR3DL3*00903,KIR3DL3*00903,KIR3DL3*00903,KIR3DL3*00903,KIR3DL3*00903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00383,KIR3DL3*00208,KIR3DL3*00208,KIR3DL3*00208,KIR3DL3*00208,KIR3DL3*00208,KIR3DL3*00208,KIR3DL3*00208,KIR3DL3*00208,KIR3DL3*00208,KIR3DL3*00208,KIR3DL3*00208,KIR3DL3*00208,KIR3DL3*00208,KIR3DL3*00208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00384,KIR3DL3*01502,KIR3DL3*01502,KIR3DL3*01502,KIR3DL3*01502,KIR3DL3*01502,KIR3DL3*01502,KIR3DL3*01502,KIR3DL3*01502,KIR3DL3*01502,KIR3DL3*01502,KIR3DL3*01502,KIR3DL3*01502,KIR3DL3*01502,KIR3DL3*01502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00385,KIR3DL3*02502,KIR3DL3*02502,KIR3DL3*02502,KIR3DL3*02502,KIR3DL3*02502,KIR3DL3*02502,KIR3DL3*02502,KIR3DL3*02502,KIR3DL3*02502,KIR3DL3*02502,KIR3DL3*02502,KIR3DL3*02502,KIR3DL3*02502,KIR3DL3*02502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00386,KIR3DL3*01602,KIR3DL3*01602,KIR3DL3*01602,KIR3DL3*01602,KIR3DL3*01602,KIR3DL3*01602,KIR3DL3*01602,KIR3DL3*01602,KIR3DL3*01602,KIR3DL3*01602,KIR3DL3*01602,KIR3DL3*01602,KIR3DL3*01602,KIR3DL3*01602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00387,KIR3DL3*034,KIR3DL3*034,KIR3DL3*034,KIR3DL3*034,KIR3DL3*034,KIR3DL3*034,KIR3DL3*034,KIR3DL3*034,KIR3DL3*034,KIR3DL3*034,KIR3DL3*034,KIR3DL3*034,KIR3DL3*034,KIR3DL3*034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00388,KIR3DL3*035,KIR3DL3*035,KIR3DL3*035,KIR3DL3*035,KIR3DL3*035,KIR3DL3*035,KIR3DL3*035,KIR3DL3*035,KIR3DL3*035,KIR3DL3*035,KIR3DL3*035,KIR3DL3*035,KIR3DL3*035,KIR3DL3*035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00389,KIR2DL5A*01202,KIR2DL5A*01202,KIR2DL5A*01202,KIR2DL5A*01202,KIR2DL5A*01202,KIR2DL5A*01202,KIR2DL5A*01202,KIR2DL5A*01202,KIR2DL5A*01202,KIR2DL5A*01202,KIR2DL5A*01202,KIR2DL5A*01202,KIR2DL5A*01202,KIR2DL5A*01202,KIR2DL5A*01202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00390,KIR2DL5B*01301,KIR2DL5B*01301,KIR2DL5B*01301,KIR2DL5B*01301,KIR2DL5B*01301,KIR2DL5B*01301,KIR2DL5B*01301,KIR2DL5B*01301,KIR2DL5B*01301,KIR2DL5B*01301,KIR2DL5B*01301,KIR2DL5B*01301,KIR2DL5B*01301,KIR2DL5B*01301,KIR2DL5B*01301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00391,KIR2DL5A*01201,KIR2DL5A*01201,KIR2DL5A*01201,KIR2DL5A*01201,KIR2DL5A*01201,KIR2DL5A*01201,KIR2DL5A*01201,KIR2DL5A*01201,KIR2DL5A*01201,KIR2DL5A*01201,KIR2DL5A*01201,KIR2DL5A*01201,KIR2DL5A*01201,KIR2DL5A*01201,KIR2DL5A*01201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00392,KIR2DL5B*01302,KIR2DL5B*01302,KIR2DL5B*01302,KIR2DL5B*01302,KIR2DL5B*01302,KIR2DL5B*01302,KIR2DL5B*01302,KIR2DL5B*01302,KIR2DL5B*01302,KIR2DL5B*01302,KIR2DL5B*01302,KIR2DL5B*01302,KIR2DL5B*01302,KIR2DL5B*01302,KIR2DL5B*01302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00393,KIR2DL5B*00603,KIR2DL5B*00603,KIR2DL5B*00603,KIR2DL5B*00603,KIR2DL5B*00603,KIR2DL5B*00603,KIR2DL5B*00603,KIR2DL5B*00603,KIR2DL5B*00603,KIR2DL5B*00603,KIR2DL5B*00603,KIR2DL5B*00603,KIR2DL5B*00603,KIR2DL5B*00603,KIR2DL5B*00603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00394,KIR2DL5B*0020104,KIR2DL5B*0020104,KIR2DL5B*0020104,KIR2DL5B*0020104,KIR2DL5B*0020104,KIR2DL5B*0020104,KIR2DL5B*0020104,KIR2DL5B*0020104,KIR2DL5B*0020104,KIR2DL5B*0020104,KIR2DL5B*0020104,KIR2DL5B*0020104,KIR2DL5B*0020104,KIR2DL5B*0020104,KIR2DL5B*0020104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00395,KIR2DL5B*0080102,KIR2DL5B*0080102,KIR2DL5B*0080102,KIR2DL5B*0080102,KIR2DL5B*0080102,KIR2DL5B*0080102,KIR2DL5B*0080102,KIR2DL5B*0080102,KIR2DL5B*0080102,KIR2DL5B*0080102,KIR2DL5B*0080102,KIR2DL5B*0080102,KIR2DL5B*0080102,KIR2DL5B*0080102,KIR2DL5B*0080102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00396,KIR2DL1*01102,KIR2DL1*01102,KIR2DL1*01102,KIR2DL1*01102,KIR2DL1*01102,KIR2DL1*01102,KIR2DL1*01102,KIR2DL1*01102,KIR2DL1*01102,KIR2DL1*01102,KIR2DL1*01102,KIR2DL1*01102,KIR2DL1*01102,KIR2DL1*01102,KIR2DL1*01102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00397,KIR2DL1*0030203,KIR2DL1*0030203,KIR2DL1*0030203,KIR2DL1*0030203,KIR2DL1*0030203,KIR2DL1*0030203,KIR2DL1*0030203,KIR2DL1*0030203,KIR2DL1*0030203,KIR2DL1*0030203,KIR2DL1*0030203,KIR2DL1*0030203,KIR2DL1*0030203,KIR2DL1*0030203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00398,KIR2DL1*0020102,KIR2DL1*0020102,KIR2DL1*0020102,KIR2DL1*0020102,KIR2DL1*0020102,KIR2DL1*0020102,KIR2DL1*0020102,KIR2DL1*0020102,KIR2DL1*0020102,KIR2DL1*0020102,KIR2DL1*0020102,KIR2DL1*0020102,KIR2DL1*0020102,KIR2DL1*0020102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00399,KIR2DL1*0030204,KIR2DL1*0030204,KIR2DL1*0030204,KIR2DL1*0030204,KIR2DL1*0030204,KIR2DL1*0030204,KIR2DL1*0030204,KIR2DL1*0030204,KIR2DL1*0030204,KIR2DL1*0030204,KIR2DL1*0030204,KIR2DL1*0030204,KIR2DL1*0030204,KIR2DL1*0030204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00400,KIR2DL1*0030206,KIR2DL1*0030206,KIR2DL1*0030206,KIR2DL1*0030206,KIR2DL1*0030206,KIR2DL1*0030206,KIR2DL1*0030206,KIR2DL1*0030206,KIR2DL1*0030206,KIR2DL1*0030206,KIR2DL1*0030206,KIR2DL1*0030206,KIR2DL1*0030206,KIR2DL1*0030206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR00401,KIR2DL1*0030207,KIR2DL1*0030207,KIR2DL1*0030207,KIR2DL1*0030207,KIR2DL1*0030207,KIR2DL1*0030207,KIR2DL1*0030207,KIR2DL1*0030207,KIR2DL1*0030207,KIR2DL1*0030207,KIR2DL1*0030207,KIR2DL1*0030207,KIR2DL1*0030207,KIR2DL1*0030207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
